名称,避難が予想される住民の地区名,,,指定場所,市町村名,種別,災害区分,"土砂災害・浸水・津波浸水予測地域","緊急避難先レベル",,耐震性,備蓄の有無,備蓄品目,,,標高（m）,"経度：東経(世界測地系10進法)","緯度：北緯(世界測地系10進法)",発電機,,,"施設面積（㎡）",,収容人数,収容人数(一時）,所在地,備考
河根児童館,祇園 妙見 大将軍 宮垣内・丹生,,,,九度山町,避難所を兼ねる避難場所,洪水　内水氾濫　,土砂災害予測地域　,☆,,非耐震,,,,,,135.5776860 ,34.2751762 ,,,,,,34,68,九度山町大字河根120-1,
笠木児童会館,笠木,,,,九度山町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆,,耐震　,,,,,,135.5442840 ,34.2448524 ,,,,,,7,15,九度山町大字笠木94,
梅林集会所,梅林一 梅林二 梅林二,,,,九度山町,避難所を兼ねる避難場所,洪水　内水氾濫　,土砂災害予測地域　,☆,,非耐震,,,,,,135.5680000 ,34.2833000 ,,,,,,17,34,九度山町大字九度山749-1,
上古沢児童館,上古沢,,,,九度山町,避難所を兼ねる避難場所,崖崩れ・土石流及び地滑り　内水氾濫　,浸水予測地域　,☆,,非耐震,,,,,,135.5483210 ,34.2601762 ,,,,,,34,68,九度山町大字上古沢39,
青淵へき地集会所,丹生川三,,,,九度山町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　,,☆,,非耐震,,,,,,135.6246920 ,34.2787778 ,,,,,,8,16,九度山町大字丹生川922,
九度山町中央公民館,広良  東一  桃園 中組 盛栄 神明 千代ヶ丘 西第二 永代第一 永代第二 真田 稲荷 舟戸 旭一 旭二 さくら わかくさ 梅林一 梅林二 梨の木 入郷一 入郷二 慈尊院 西島 椎出東 椎出西 長坂 下古沢一 下古沢ニ 中古沢 上古沢 笠木 祇園・妙見・大将軍 宮垣内・丹生 河根峠・硯水 繁野第一・第二 友愛 丹生川一 丹生川二 丹生川三 田摩 市平 北又 久保 柿平 野平 東郷 日の出,,,,九度山町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,,,135.5618190 ,34.2876710 ,,,,,,150,303,九度山町大字九度山1194,
中古沢集会所,中古沢,,,,九度山町,避難所を兼ねる避難場所,崖崩れ・土石流及び地滑り　内水氾濫　,浸水予測地域　,☆,,非耐震,,,,,,135.5509520 ,34.2627841 ,,,,,,16,30,九度山町大字中古沢287-1,
高野町民体育館,高野山、相ノ浦、大滝、林、南、西ケ峰、平原、樫原、東又、杖ヶ薮,,,,高野町,避難所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,,,,,831,135.5936970 ,34.2106841 ,,,,820,,235,470,高野町大字高野山486,
高野山中学校体育館,高野山、相ノ浦、大滝、林、南、西ケ峰、平原、樫原、東又、杖ヶ薮,,,,高野町,避難所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,,,,,806,135.5898670 ,34.2210047 ,,,,1333,,355,710,高野町大字高野山26-2,
富貴小中学校体育館,東富貴 西富貴,,,,高野町,避難所,洪水　崖崩れ・土石流及び地滑り　地震　,,☆☆☆,,耐震　,,,,,604,135.7004020 ,34.2629624 ,,,,562,,150,300,高野町大字東富貴202,
花坂小学校体育館,花坂,,,,高野町,避難所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　,☆☆,,耐震　,有,○,○,アルファ米、水、毛布,416,135.5308410 ,34.2171606 ,○,○,,505,,202,404,高野町大字花坂716,
元西細川小学校体育館,西細川、東細川,,,,高野町,避難所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　,☆,,耐震　,,,,,339,135.5470210 ,34.2316837 ,,,,184,,58,116,高野町大字細川198,
元筒香小学校体育館,上筒香  中筒香  下筒香,,,,高野町,避難所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　,☆,,耐震　,,,,,442,135.6904020 ,34.2396120 ,,,,371,,110,220,高野町大字中筒香235,
元白藤小学校体育館,神谷、西郷、東細川,,,,高野町,避難所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　,☆,,耐震　,,,,,521,135.5721700 ,34.2435536 ,,,,268,,75,150,高野町大字細川471,
高野山小学校体育館,高野山、相ノ浦、大滝、林、南、西ケ峰、平原、樫原、東又、杖ヶ薮,,,,高野町,避難所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,,,,,834,135.5848110 ,34.2108777 ,,,,909,,230,460,高野町大字高野山376,
湯川集会所,湯川,,,,高野町,避難所,崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　,☆,,耐震　,有,○,○,アルファ米、水、毛布,505,135.5315360 ,34.1865190 ,○,○,,40,,16,32,高野町大字湯川406,
富貴小中学校運動場,東富貴、西富貴,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,,☆☆☆,,,,,,,,135.7000010 ,34.2632446 ,,,,,,300,600,高野町大字東富貴202,
花坂小学校運動場,花坂,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　,☆☆,,,,,,,,135.5305670 ,34.2165746 ,,,,,,200,400,高野町大字花坂651,
高野山高校体育館,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,,,,,,135.5775260 ,34.2169362 ,,,,,,300,600,高野町大字高野山212,
高野山大学体育館・武道場・学生ホール,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,,,135.5848050 ,34.2118535 ,,,,,,200,400,高野町大字高野山385,
高野山大学松下講堂黎明館,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,有,○,○,アルファ米、水,,135.5854660 ,34.2125870 ,○,,○,,,800,1600,高野町大字高野山385,
高野山大師教会大講堂・研修道場,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,,,135.5823320 ,34.2123062 ,,,,,,300,600,高野町大字高野山347,
高野町屋内ゲートボール場,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,耐震　,,,,,,135.5933560 ,34.2202015 ,,,,1283,,100,200,高野町大字高野山44-24,
高野山中学校運動場,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆☆,,,,,,,,135.5904160 ,34.2214206 ,,,,,,300,600,高野町大字高野山26-2,
高野山小学校運動場,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆☆,,,,,,,,135.5847870 ,34.2114127 ,,,,,,300,600,高野町大字高野山376,
高野山森林公園ちびっこ野球場,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,,☆☆☆,,,,,,,,135.5939700 ,34.2201856 ,,,,,,200,400,高野町大字高野山45,
高野山森林公園駐車場,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,,,,,,,135.5972890 ,34.2204682 ,,,,,,100,200,高野町大字高野山45-10,
桜団地公園,高野山,,,,高野町,避難場所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆☆,,,,,,,,135.6110770 ,34.2172172 ,,,,,,100,200,高野町大字高野山20-135,
富貴児童館,東富貴、西富貴、上筒香、中筒香、下筒香,,,,高野町,福祉避難所,洪水　崖崩れ・土石流及び地滑り　地震　,,☆☆☆,,非耐震,有,○,○,アルファ米、水、毛布,,135.6988010 ,34.2617483 ,○,○,,198,,30,60,高野町大字西富貴45,
高野町保健福祉センター,高野山、相ノ浦、大滝、林、南、西ケ峰、平原、樫原、東又、杖ヶ薮,,,,高野町,福祉避難所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,,,,,,135.5916840 ,34.2215055 ,,,,855,,100,200,高野町大字高野山26-8,
富貴高齢者生活福祉センター,東富貴、西富貴、上筒香、中筒香、下筒香,,,,高野町,福祉避難所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,,,,,,135.7002830 ,34.2610809 ,○,,○,1525,,70,140,高野町大字東富貴442-1,
特別養護老人ホーム　南山苑,高野山、相ノ浦、大滝、林、南、西ケ峰、平原、樫原、東又、杖ヶ薮,,,,高野町,福祉避難所,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　,土砂災害予測地域　,☆,,耐震　,,,,,,135.5926360 ,34.2206697 ,○,,○,3961,,10,20,高野町大字高野山44-22,
湯浅町役場庁舎,湯浅 青木 別所,,,3Fホール,湯浅町,避難所を兼ねる避難場所,地震　津波,,☆☆☆,☆☆☆,耐震　,有,○,○,アルファ米、飲料水、毛布、浄水器,,135.1903990 ,34.0297695 ,○,○,○,,,190,,湯浅町大字青木668-1,
田保育所,田,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,,,,,,135.1562670 ,34.0563456 ,,,,,,110,,湯浅町大字田558-6,2人/3.3㎡
南栄老人憩の家,湯浅  ,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,津波浸水予測地域,☆☆☆,,,,,,,4.1,135.1793218 ,34.0339325 ,,,,120.9,,120,,湯浅町大字湯浅1033,人/㎡
湯浅町民体育館,湯浅,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　津波,,☆☆☆,☆,耐震　,有,○,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,4.2,135.1816093 ,34.0344314 ,○,,○,733,,440,,湯浅町大字湯浅1546,2人/3.3㎡
湯浅小学校講堂,湯浅,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　津波,,☆☆☆,☆,耐震　,有,○,,簡易トイレ、投光器、救急箱、,4,135.1814185 ,34.0354768 ,○,,○,797.9,,480,,湯浅町大字湯浅1570,2人/3.3㎡
田村出荷組合第二集荷場,田  ,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,,有,○,○,,11.5,135.1571020 ,34.0568241 ,○,,○,332.9,,200,,湯浅町大字田565-6,2人/3.3㎡
田体育館,田,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,,耐震　,,,,,1.5,135.1515248 ,34.0549880 ,,,,590.9,,350,,湯浅町大字田369-5,2人/3.3㎡
山田小学校体育館,山田,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,有,○,○,毛布、簡易トイレ、投光器、救急箱、浄水器、アルファ米、長期保存水,50,135.2034070 ,34.0278847 ,○,,○,385,,230,,湯浅町大字山田1920,2人/3.3㎡
山田公民館,山田,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,有,○,○,飲料水、簡易トイレ、投光器、救急箱、アルファ米,49.8,135.2065130 ,34.0284985 ,○,,○,189,,110,,湯浅町大字山田1334-2,2人/3.3㎡
県立耐久高等学校体育館,湯浅  ,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,有,○,,簡易トイレ、投光器、救急箱、浄水器,7.4,135.1844230 ,34.0362056 ,○,,○,1154,,690,,湯浅町大字湯浅1985,2人/3.3㎡
吉川公民館,吉川,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,有,○,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,18.3,135.1826646 ,34.0490403 ,○,,○,178.6,,100,,湯浅町大字吉川269,2人/3.3㎡
横田文化会館,湯浅 栖原 吉川,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,有,○,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,8.9,135.1932881 ,34.0429168 ,○,,○,146.7,,80,,湯浅町大字栖原6,2人/3.3㎡
ふれあいプラザ,湯浅 別所,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,有,○,,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,12.6,135.1847494 ,34.0327478 ,○,,○,119.6,,70,,湯浅町大字別所61-1,2人/3.3㎡
県立耐久高等学校武道館,湯浅  ,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,,,,,7.4,135.1840190 ,34.0361547 ,,,,564,,340,,湯浅町大字湯浅1985,2人/3.3㎡
ライフケア有田,横田,,,,湯浅町,福祉避難所,地震　,,,,耐震　,有,○,○,備蓄米、長期保存水、長期保存食料,,135.1931218 ,34.0462375 ,○,,○,,,20,,湯浅町大字吉川52-1,
地域福祉センター,湯浅,,,２F,湯浅町,福祉避難所,洪水　崖崩れ・土石流及び地滑り　地震　津波,浸水予測地域　津波浸水予測地域,☆☆,☆,耐震　,有,○,○,アルファ米、長期保存水、長期保存食料,2.3,135.1774250 ,34.0375640 ,○,○,,334.2,,30,,湯浅町大字湯浅1675-1,2人/3.3㎡
平安の森,湯浅,,,,湯浅町,福祉避難所,崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　,,,耐震　,,,,,,135.1937553 ,34.0285484 ,,,,,,25,,湯浅町大字青木938-1,
平安のまち,湯浅,,,,湯浅町,福祉避難所,地震　,,,,耐震　,,,,,,135.1881892 ,34.0288481 ,○,,○,,,70,,湯浅町大字青木826-1,
なぎ園,吉川,,,,湯浅町,福祉避難所,崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　,,,耐震　,有,○,○,流動食、長期保存水,,135.1853530 ,34.0467259 ,,,,,,20,,湯浅町大字吉川160,
つくし共同作業所,栖原,,,,湯浅町,福祉避難所,地震　,,,,耐震　,有,○,○,缶パン、長期保存水,,135.1819312 ,34.0438457 ,,,,,,20,,湯浅町大字栖原187-1,
潮光園,湯浅,,,,湯浅町,福祉避難所,崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　津波浸水予測地域,,,耐震　,有,○,○,備蓄米、長期保存水、濃厚流動食,,135.1740570 ,34.0393739 ,○,○,,,,5,,湯浅町大字湯浅2600-3,
ケアランド湯浅,湯浅,,,,湯浅町,福祉避難所,地震　津波,津波浸水予測地域,,,,,,,,,135.1713824 ,34.0350606 ,,,,,,10,,湯浅町大字湯浅2834,
かぐのみ苑,湯浅,,,,湯浅町,福祉避難所,地震　,,,,耐震　,有,○,○,アルファ米、長期保存水、長期保存食料,,135.1856727 ,34.0373912 ,○,,○,,,25,,湯浅町大字湯浅2032-1,
小母ヶ谷,田,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,40,135.1539970 ,34.0577056 ,,,,,,100,,湯浅町大字田490,
Ｌ・ＶＡビル,湯浅,,,屋上,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆☆,耐震　,,,,,5.2,135.1830900 ,34.0384520 ,,,,,241,200,,湯浅町大字湯浅1940-5,1人/㎡
蓑田薬師堂裏山,田,,,,湯浅町,避難場所,地震　津波,土砂災害予測地域　,,☆☆☆,,,,,,16,135.1535220 ,34.0497468 ,,,,,,500,,湯浅町大字田1091,
野井坂,田,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,22.6,135.1479120 ,34.0565341 ,,,,,,200,,湯浅町大字田84,
庚申山,田,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,32.1,135.1518510 ,34.0523073 ,,,,,,500,,湯浅町大字田1057,
矢田グランド,栖原,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,53.3,135.1764330 ,34.0426603 ,,,,,,6700,,湯浅町大字栖原253-4,
法岸寺,栖原,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,21.4,135.1668200 ,34.0454300 ,,,,,,200,,湯浅町大字栖原1348,
田栖川小学校校舎,栖原,,,３F,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆☆,耐震　,,,,,4.4,135.1655650 ,34.0442370 ,,,,75,,70,,湯浅町大字栖原1384,1人/㎡
前山農道,栖原,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,31.2,135.1632920 ,34.0394215 ,,,,,,1000,,湯浅町大字栖原734-2,
済生会前オレンジタウン,栖原 吉川,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,38.8,135.1926380 ,34.0453510 ,,,,,,1000,,湯浅町大字吉川51-23,
横田元日通付近,湯浅 栖原 吉川,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,42.8,135.1891890 ,34.0451579 ,,,,,,2000,,湯浅町大字栖原83,
有田振興局駐車場,湯浅 栖原 青木　吉川,,,駐車場,湯浅町,避難場所,地震　津波,,,☆☆☆,耐震　,,,,,17.3,135.1940980 ,34.0396230 ,,,,,,6700,,湯浅町大字湯浅2355-1,
水道事務所,湯浅 別所,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,有,○,○,長期保存パン,17.9,135.1840880 ,34.0279420 ,,,,45.9,,40,,湯浅町大字別所331,1人/㎡
わくわく公園,湯浅 青木 別所,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,17.5,135.1876410 ,34.0318460 ,,,,,,1500,,湯浅町大字青木460,
天神山,湯浅,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,13.7,135.1841010 ,34.0333143 ,,,,,,1000,,湯浅町大字別所59-8,
妙見山,湯浅,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,21.8,135.1831830 ,34.0332202 ,,,,,,300,,湯浅町大字湯浅1375,
方津戸峠,湯浅 栖原,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,41.8,135.1840720 ,34.0457064 ,,,,,,,,湯浅町大字吉川257-2,
湯浅中学校校舎,湯浅,,,３F,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆☆,耐震　,,,,,5.7,135.1842130 ,34.0402909 ,,,,448.5,,440,,湯浅町大字湯浅1815,1人/㎡
満願寺裏山,湯浅,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,16,135.1801170 ,34.0316964 ,,,,,,500,,湯浅町大字湯浅1334,
六角堂,湯浅,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,16,135.1774500 ,34.0409827 ,,,,,,600,,湯浅町大字湯浅2563,
栖原坂,湯浅 栖原,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,16.8,135.1722630 ,34.0404749 ,,,,,,,,湯浅町大字栖原355,
ＮＴＴ西日本湯浅別館,湯浅,,,３F,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆☆,耐震　,,,,,4.6,135.1818470 ,34.0358230 ,,,,153,,150,,湯浅町大字湯浅1533-1,1人/㎡
住山マンション東,湯浅,,,３，４F,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆,,,,,,3.2,135.1729760 ,34.0352150 ,,,,,79.7,70,,湯浅町大字湯浅2800,1人/㎡
方津戸団地,湯浅 栖原,,,４，５，６，７F,湯浅町,避難場所,地震　津波,,,☆☆,耐震　,,,,,6.9,135.1822110 ,34.0433530 ,,,,,232,230,,湯浅町大字栖原182-1,1人/㎡
北栄北団地,湯浅,,,４，５F,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆,耐震　,,,,,3.7,135.1757030 ,34.0391618 ,,,,,92.7,90,,湯浅町大字湯浅2702-6,1人/㎡
雇用促進住宅,湯浅,,,３，４F,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆,耐震　,,,,,3.1,135.1720100 ,34.0363234 ,,,,,262.7,260,,湯浅町大字湯浅2917-1,1人/㎡
湯浅幼稚園,湯浅,,,本館２階、屋上,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆,耐震　,,,,,4,135.1773620 ,34.0349910 ,,,,315.3,,310,,湯浅町大字湯浅785,1人/㎡ 屋内外の合計
北の町老人憩の家,湯浅,,,２F,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆,☆,耐震　,,,,,3.9,135.1766640 ,34.0374850 ,,,,94,,30,,湯浅町大字湯浅709-2,2人/3.3㎡
地域福祉センター,湯浅,,,２F,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,浸水予測地域　津波浸水予測地域,☆☆,☆,耐震　,有,○,○,アルファ米、長期保存水、毛布、簡易トイレ、携行缶、投光器、救急箱、浄水器,2.3,135.1774250 ,34.0375640 ,○,,○,334.2,,330,,湯浅町大字湯浅1675-1,2人/3.3㎡
幸神社,栖原,,,,湯浅町,避難場所,地震　津波,,,☆☆,,,,,,20,135.1654100 ,34.0409205 ,,,,,,100,,湯浅町大字栖原559,
奥畑大師堂,栖原,,,,湯浅町,避難場所,地震　津波,,,☆,,,,,,10.8,135.1660120 ,34.0403269 ,,,,,,50,,湯浅町大字栖原822,
施無畏寺,栖原,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,31.5,135.1618800 ,34.0466630 ,,,,,,400,,湯浅町大字栖原1465,
竹林寺,田,,,,湯浅町,避難場所,地震　津波,,,☆☆☆,,,,,,11.9,135.1559140 ,34.0576690 ,,,,,,500,,湯浅町大字田620,
田栖川小学校体育館,栖原,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　津波,津波浸水予測地域,☆☆☆,☆,耐震　,有,○,○,簡易トイレ、投光器、救急箱、浄水器、アルファ米、長期保存水,4.1,135.1650050 ,34.0441973 ,○,,○,231.8,,140,,湯浅町大字栖原1384,2人/3.3㎡
いきいきふれあい館,湯浅,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆,,耐震　,有,○,○,飲料水、簡易トイレ、投光器、救急箱、アルファ米、長期保存水,9.8,135.1894416 ,34.0382185 ,○,,○,181.3,,100,,湯浅町大字湯浅2276-2,2人/3.3㎡
武者越保育所,湯浅 青木,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　津波,,☆☆☆,☆☆☆,耐震　,有,○,○,簡易トイレ、投光器、携行缶、救急箱、アルファ米、長期保存水,18.8,135.1880118 ,34.0344175 ,○,,○,185.8,,110,,湯浅町大字湯浅1407,2人/3.3㎡
湯浅スポーツセンター,湯浅 栖原,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆☆,,耐震　,有,○,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,6.9,135.1813979 ,34.0417801 ,○,,○,2507,,1510,,湯浅町大字湯浅2435-1,2人/3.3㎡
総合センター,湯浅,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,,☆☆,,耐震　,有,○,○,簡易トイレ、投光器、救急箱、アルファ米、長期保存水,3.7,135.1763086 ,34.0390887 ,○,,○,538.4,,320,,湯浅町大字湯浅2707-1,2人/3.3㎡
県立耐久高等学校校舎,湯浅,,,1、２号館３，４F、屋上,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆☆,耐震　,,,,,7.4,135.1840470 ,34.0361898 ,,,,2226.2,,5430,,湯浅町大字湯浅1985,1人/㎡ 屋内外の合計
湯浅中学校体育館,湯浅,,,,湯浅町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆,耐震　,有,○,○,アルファ米、飲料水、毛布、おむつ、簡易トイレ、投光器、救急箱,6.2,135.1847331 ,34.0399820 ,○,,○,1359.3,,1350,,湯浅町大字湯浅1815,2人/3.3㎡
湯浅小学校校舎,湯浅,,,３F,湯浅町,避難場所,地震　津波,津波浸水予測地域,,☆☆,耐震　,,,,,4.1,135.1814185 ,34.0354768 ,,,,651.2,,650,,湯浅町大字湯浅1570,1人/㎡
田村小学校グラウンド,田,,,,湯浅町,広域避難場所,地震　津波,津波浸水予測地域,☆☆,☆,,,,,,1.5,135.1509890 ,34.0549000 ,,,,,4300,4300,4300,湯浅町大字田359,1人/㎡
田栖川小学校グラウンド,栖原,,,,湯浅町,広域避難場所,地震　,津波浸水予測地域,☆☆☆,☆,,,,,,2.1,135.1655680 ,34.0442380 ,,,,,3000,3000,3000,湯浅町大字栖原1384,1人/㎡
湯浅中学校グラウンド,湯浅,,,,湯浅町,広域避難場所,地震　,津波浸水予測地域,☆☆☆,☆,,,,,,5.7,135.1840300 ,34.0394500 ,,,,,7000,7000,7000,湯浅町大字湯浅1815,1人/㎡
湯浅小学校グラウンド,湯浅,,,,湯浅町,広域避難場所,地震　,津波浸水予測地域,☆☆☆,☆,,,,,,4.1,135.1814140 ,34.0351260 ,,,,,5700,5700,5700,湯浅町大字湯浅1570,1人/㎡
町民多目的グラウンド,湯浅 栖原 青木　吉川,,,,湯浅町,避難場所,津波,,,☆☆☆,,,,,,,135.1957960 ,34.0365891 ,,,,,,4700,,有田川町大字熊井726-9,
落合公民館,落合  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,88,135.2121590 ,33.9703300 ,,,,,,30,,広川町大字上津木448-1,
柳瀬公民館,柳瀬  ,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,20,135.1910180 ,34.0187060 ,,,,,,30,,広川町大字柳瀬253,
名島集会場,名島  ,,,,広川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,7,135.1828000 ,34.0228380 ,,,,,,30,,広川町大字名島405,築年数25年～30年
南広小学校西広分校,西広  唐尾 ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,5,135.1524360 ,34.0063560 ,,,,,,127,,広川町大字西広15,
南広小学校井関分校,井関  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,41,135.1897788 ,34.0071054 ,,,,,,87,,広川町大字井関1053,
南広小学校,広 南広  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　津波,,☆☆☆,☆☆☆,耐震　,,,,,33,135.1756975 ,34.0129567 ,,,,,,501,,広川町大字上中野1175,
南広公民館,上中野  殿  南金屋,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,20,135.1792680 ,34.0135280 ,,,,,,30,,広川町大字南金屋244-2,
南金屋公民館,南金屋,,,,広川町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,20,135.1795090 ,34.0137570 ,,,,,,30,,広川町大字南金屋243,
東中集会場,東中  ,,,,広川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,11,135.1855590 ,34.0188550 ,,,,,,30,,広川町大字東中203-1,
